Ano;Mês;Tipo Operação;Código Abreviado Produto;Nome SKU;volume;caixas;unidades;faturamento;cobertura
2022;5;"REVENDA";18268;"SUKITA PET 200ML SH C/12";415,66;17319;207830;197894,66;4674
2022;5;"REVENDA";20943;"BARE GUARANA PET 200ML SH C/12";4,08;170;2040;2141,16;53
2022;5;"REVENDA";22259;"SUKITA UVA PET 200ML SH C/12";29,11;1213;14556;13649,24;409
2022;5;"REVENDA";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";97,92;4080;48960;46977,79;1364
2022;5;"REVENDA";18266;"PEPSI COLA PET 200ML SH C/12";899,25;37469;449625;436724;7711
2022;5;"REVENDA";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";2852,94;118873;1426470;1369036,75;17998
2022;5;"REVENDA";13486;"FUSION PET 1L SH C/06";265,44;4424;26544;176580,48;1545
2022;5;"REVENDA";19225;"RED BULL BR LATA 250ML CX C 24 NPAL .";85,56;1426;34224;179086,67;491
2022;5;"CDD";19225;"RED BULL BR LATA 250ML CX C 24 NPAL .";153,54;2559;61416;407916,56;773
2022;5;"REVENDA";17163;"BARE GUARANA PET 1L CAIXA C/6";1090,26;18171;109026;240537,2;1886
2022;5;"REVENDA";22200;"TONICA ANTARCTICA PET 1 L SH C/06";85,02;1417;8502;52704,89;565
2022;5;"REVENDA";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";30,84;514;3084;19107,22;235
2022;5;"REVENDA";253;"SUKITA PET 1L CAIXA C/6";1547,26;25788;154726;472366,59;8422
2022;5;"REVENDA";7703;"PEPSI COLA PET 1L CAIXA C/6";2116,17;35270;211617;673159,28;9167
2022;5;"REVENDA";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";4700,18;78336;470018;1438356,84;13814
2022;5;"REVENDA";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";2519,73;41996;503947;1405949,18;14130
2022;5;"REVENDA";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";4618,73;76979;923746;2570068,8;20685
2022;5;"REVENDA";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";95,04;1320;15840;43482,82;625
2022;5;"REVENDA";8931;"SUKITA PET 600ML CX12 NPAL";131,18;1822;21864;60703,29;963
2022;5;"REVENDA";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";319,03;4431;53172;129069,15;656
2022;5;"REVENDA";8923;"PEPSI COLA PET 600ML CX12 NPAL";97,99;1361;16332;45030,55;611
2022;5;"REVENDA";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";1117,92;15527;186320;521701,31;5291
2022;5;"REVENDA";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";906,87;30229;181373;719107,67;8566
2022;5;"REVENDA";7977;"GATORADE UVA PET 500ML SIXPACK";1102;36733;220400;867199,15;9276
2022;5;"REVENDA";7981;"GATORADE LARANJA PET 500ML SIXPACK";854,47;28482;170894;676369,84;8828
2022;5;"REVENDA";7980;"GATORADE TANGERINA PET 500ML SIXPACK";688,03;22934;137605;542315,73;6600
2022;5;"REVENDA";7985;"GATORADE MARACUJA PET 500ML SIXPACK";350,52;11684;70104;274114,88;3371
2022;5;"REVENDA";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";264,45;8815;52891;207579,69;3226
2022;5;"REVENDA";7982;"GATORADE LIMÃO PET 500ML SIXPACK";735,49;24516;147097;581566,47;7915
2022;5;"REVENDA";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";139,02;4634;27804;108013,36;1221
2022;5;"REVENDA";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";183,87;18387;73550;495207,73;4023
2022;5;"CDD";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";134,8;13480;53920;346980,31;1607
2022;5;"REVENDA";19231;"RED BULL SUGAR FREE BR LATA 250ML FOUR PACK NPAL .";55,11;5511;22044;147299,63;1851
2022;5;"REVENDA";24306;"RED BULL MELANCIA LATA 250ML FOUR PACK NPAL";91,51;9151;36603;247376,08;3110
2022;5;"CDD";24306;"RED BULL MELANCIA LATA 250ML FOUR PACK NPAL";59,72;5972;23888;153831,37;1412
2022;5;"CDD";19228;"RED BULL BR LATA 250ML FOUR PACK NPAL .";368,45;36845;147380;956205,1;3332
2022;5;"REVENDA";19228;"RED BULL BR LATA 250ML FOUR PACK NPAL .";783,5;78350;313400;2130105,89;9506
2022;5;"CDD";19231;"RED BULL SUGAR FREE BR LATA 250ML FOUR PACK NPAL .";23,67;2367;9468;61338,14;505
2022;5;"REVENDA";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";2644,4;65536;983047;1578008,78;8492
2022;5;"REVENDA";14842;"PEPSI COLA LT 269ML SH C/15";1418,42;35153;527293;864326,3;5329
2022;5;"REVENDA";19303;"TONICA ANTARCTICA LT 269ML SH C/15";94,54;2343;35145;68691,7;947
2022;5;"REVENDA";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";36,92;915;13725;26660,88;445
2022;5;"REVENDA";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";36,92;915;13725;27486,09;260
2022;5;"REVENDA";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";21,8;540;8103;15094,45;195
2022;5;"REVENDA";2231;"GUARANA CHP ANTARCTICA 290ML";143,2;4115;49380;105051,76;1157
2022;5;"REVENDA";8418;"PEPSI COLA PET 1500 CX06";144,45;1605;9630;37169,2;486
2022;5;"REVENDA";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";2522,79;28031;168186;937143,17;5979
2022;5;"REVENDA";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";1380,56;15340;92037;510131,79;4682
2022;5;"REVENDA";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";1534,49;17050;102299;412120,95;3613
2022;5;"REVENDA";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";703,59;46906;281435;1927036,2;8883
2022;5;"REVENDA";7945;"PEPSI COLA PET 2,5L CAIXA C/6";1139,9;7599;45596;251498,69;1412
2022;5;"REVENDA";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";3100,35;20669;124014;740035,82;3938
2022;5;"REVENDA";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";7745,08;387254;774508;1953636,27;11748
2022;5;"REVENDA";19227;"RED BULL BR LATA 355ML FOUR PACK .";47,75;3363;13452;110657,61;638
2022;5;"REVENDA";2777;"GUARANA CHP ANTARCTICA PET 237ML SHRINK C/12";0,03;1;12;11,1;1
2022;5;"REVENDA";7431;"SUKITA MIX BAG IN BOX 18L";389,88;6498;6498;75759,65;79
2022;5;"REVENDA";2248;"SODA LIMONADA ANTARCTICA MIX BAG IN BOX 18L";302,52;5042;5042;61158,25;73
2022;5;"REVENDA";15190;"PEPSI ZERO MIX BAG IN BOX 18L";143,7;2395;2395;27051,57;35
2022;5;"REVENDA";772;"PEPSI COLA MIX BAG IN BOX 18L";867,24;14454;14454;171083,82;82
2022;5;"REVENDA";9442;"PEPSI TWIST MIX BAG IN BOX 18L";199,86;3331;3331;37360,41;45
2022;5;"REVENDA";2250;"GUARANA CHP ANTARCTICA DIET MIX BAG IN BOX 18L";131,76;2196;2196;25747,76;53
2022;5;"REVENDA";2243;"GUARANA CHP ANTARCTICA MIX BAG IN BOX 18L";853,2;14220;14220;166417,57;96
2022;5;"REVENDA";10032;"PEPSI COLA PET 237ML SHRINK C/12";0,03;1;12;11,1;1
2022;5;"CDD";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";200,25;6675;40050;149056,77;1869
2022;5;"CDD";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";786,42;13107;157284;416623,18;3379
2022;5;"CDD";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";843,72;14062;168744;446433,77;3144
2022;5;"CDD";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";979,73;40822;489864;456681,69;4416
2022;5;"CDD";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";1564,12;37241;446892;863139,22;4443
2022;5;"REVENDA";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";198,12;3302;39624;61250,61;73
2022;5;"CDD";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";97,78;6519;39114;249375,5;1127
2022;5;"CDD";19227;"RED BULL BR LATA 355ML FOUR PACK .";1,04;73;292;2443,33;28
2022;5;"CDD";18345;"ÃGUA MINERAL S/ GÃS AMA PET 500ML SH C-12 NPAL";0,78;13;156;201,95;5
2022;5;"CDD";504;"PEPSI COLA PET 2L CAIXA C/6";4169,88;34749;208494;952598,25;5744
2022;5;"CDD";503;"SUKITA PET 2L CAIXA C/6";4356,36;36303;217818;873741,23;5499
2022;5;"CDD";1166;"SUKITA UVA PET 2L CAIXA C/6";1304,76;10873;65238;264506;1707
2022;5;"CDD";2585;"GUARANA CHP ANTARCTICA GFA VD 1L";337,68;2814;33768;98436,43;718
2022;5;"CDD";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";972;8100;48600;264207,97;1904
2022;5;"CDD";4409;"PEPSI TWIST PET 2L SHRINK C/6";355,44;2962;17772;84135,49;821
2022;5;"CDD";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";265,44;2212;8848;58026,56;230
2022;5;"CDD";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";710,64;5922;35532;164100,93;1880
2022;5;"CDD";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";95,4;795;3180;21062,31;111
2022;5;"CDD";9089;"SUKITA LATA 350ML SH C/12 NPAL";157,96;3761;45132;85593,01;1057
2022;5;"CDD";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";665,99;15857;190284;366986,98;2652
2022;5;"CDD";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";110,12;2622;31464;75688,65;671
2022;5;"CDD";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";195,38;4652;55824;108692,58;1298
2022;5;"CDD";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";355,57;8466;101592;196755,27;1643
2022;5;"CDD";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";32,59;776;9312;17300,41;297
2022;5;"CDD";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";46,28;1102;13224;25030,62;422
2022;5;"CDD";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";719,67;17135;205620;491356,72;3337
2022;5;"CDD";13486;"FUSION PET 1L SH C/06";127,56;2126;12756;80745,98;564
2022;5;"CDD";7703;"PEPSI COLA PET 1L CAIXA C/6";332,76;5546;33276;101100,42;1012
2022;5;"CDD";253;"SUKITA PET 1L CAIXA C/6";567,42;9457;56742;146607,89;1518
2022;5;"CDD";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";77,55;2585;15510;57779,53;884
2022;5;"CDD";7985;"GATORADE MARACUJA PET 500ML SIXPACK";143,37;4779;28674;105869,45;1478
2022;5;"CDD";7981;"GATORADE LARANJA PET 500ML SIXPACK";229,53;7651;45906;172283,64;2103
2022;5;"CDD";7980;"GATORADE TANGERINA PET 500ML SIXPACK";139,08;4636;27816;103144,83;1184
2022;5;"CDD";7977;"GATORADE UVA PET 500ML SIXPACK";184,32;6144;36864;139911,32;1580
2022;5;"CDD";7982;"GATORADE LIMÃO PET 500ML SIXPACK";172,68;5756;34536;128093,54;1699
2022;5;"CDD";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";22,07;547;8205;16281,73;236
2022;5;"CDD";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";1281,68;31764;476460;708661,37;2554
2022;5;"CDD";14842;"PEPSI COLA LT 269ML SH C/15";356,13;8826;132390;201800,83;986
2022;5;"CDD";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";361,94;5027;60324;165701,24;1415
2022;5;"CDD";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";253,26;2814;16884;92823,51;916
2022;5;"CDD";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";1290,15;8601;51606;297667,72;1077
2022;5;"CDD";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";1692,36;84618;169236;402640,97;1963
2022;5;"CDD";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";40,68;452;2712;14067,39;133
2022;5;"CDD";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";1324,53;14717;88302;323748,97;1489
2022;5;"CDD";2357;"BARE GUARANA PET 2L CAIXA C/6";12448,2;103735;622410;2066199,49;7142
2022;5;"CDD";21441;"SUKITA LIMAO PET 2L CAIXA C/6";13,08;109;654;2740,12;51
2022;5;"CDD";2231;"GUARANA CHP ANTARCTICA 290ML";62,99;1810;21720;44870,71;288
2022;5;"CDD";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";1924,26;32071;192426;536087,92;3757
2022;5;"CDD";2243;"GUARANA CHP ANTARCTICA MIX BAG IN BOX 18L";818,64;13644;13644;157319,08;72
2022;5;"CDD";772;"PEPSI COLA MIX BAG IN BOX 18L";673,92;11232;11232;131876,76;59
2022;5;"CDD";7431;"SUKITA MIX BAG IN BOX 18L";284,04;4734;4734;55001,49;49
2022;5;"CDD";9276;"PEPSI ZERO PET 2L CAIXA C/6";119,16;993;5958;28109,35;324
2022;5;"CDD";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";119,87;2854;34248;65067,08;551
2022;5;"CDD";18268;"SUKITA PET 200ML SH C/12";151,51;6313;75756;69218,99;1288
2022;5;"CDD";18266;"PEPSI COLA PET 200ML SH C/12";213,98;8916;106992;97821,63;1337
2022;5;"CDD";22259;"SUKITA UVA PET 200ML SH C/12";63,24;2635;31620;27783,08;382
2022;5;"CDD";20943;"BARE GUARANA PET 200ML SH C/12";161,71;6738;80856;74969,29;1701
2022;5;"CDD";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";65,09;2712;32544;31404,69;589
2022;5;"CDD";17163;"BARE GUARANA PET 1L CAIXA C/6";2081,88;34698;208188;461676,31;2959
2022;5;"CDD";8931;"SUKITA PET 600ML CX12 NPAL";36,79;511;6132;16899,61;299
2022;5;"CDD";8923;"PEPSI COLA PET 600ML CX12 NPAL";21,46;298;3576;9890,36;163
2022;5;"CDD";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";73,51;1021;12252;33931,25;488
2022;5;"CDD";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";41,1;685;8220;12592,21;49
2022;5;"CDD";9088;"SODA LIMONADA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";16,72;398;4776;8694,83;148
2022;5;"CDD";8933;"SODA LIMONADA ANTARCTICA PET 600ML CX12 NPAL";21,6;300;3600;9955,63;194
2022;5;"CDD";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";107,19;3573;21438;80563,48;1033
2022;5;"CDD";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";102,84;857;5142;20759,89;149
2022;5;"CDD";7945;"PEPSI COLA PET 2,5L CAIXA C/6";169,65;1131;6786;36537,01;255
2022;5;"CDD";2248;"SODA LIMONADA ANTARCTICA MIX BAG IN BOX 18L";231,18;3853;3853;46164,6;55
2022;5;"CDD";19303;"TONICA ANTARCTICA LT 269ML SH C/15";29,9;741;11115;22569,1;354
2022;5;"CDD";11593;"PEPSI COLA GFA VD 1L";39,36;328;3936;11717,28;159
2022;5;"CDD";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";380,9;9069;108828;197886,94;1245
2022;5;"CDD";9739;"SUKITA LATA 350ML SH LISO C/12 NPAL";99,54;2370;28440;49351,14;455
2022;5;"CDD";9734;"GUARANA CHP ANTARCTICA LATA 350ML SH LISO C/12 NPAL";153,38;3652;43824;85291,85;484
2022;5;"CDD";9740;"TONICA ANTARCTICA LATA 350ML SH LISO C/12 NPAL";147,38;3509;42108;101483,89;1028
2022;5;"CDD";22202;"TONICA ANTARCTICA ZERO PET 1L SH C/06";19,38;323;1938;12345,08;115
2022;5;"CDD";22200;"TONICA ANTARCTICA PET 1 L SH C/06";41,88;698;4188;27275,19;262
2022;5;"CDD";8418;"PEPSI COLA PET 1500 CX06";64,44;716;4296;15673,3;133
2022;5;"CDD";8413;"GUARANA CHP ANTARCTICA DIET PET 1,5 SHRINK C/6";37,89;421;2526;9760,25;187
2022;5;"CDD";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";11,18;277;4155;7868,04;123
2022;5;"CDD";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";17,43;432;6480;12272,07;186
2022;5;"CDD";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";25,8;215;1290;5993,74;94
2022;5;"CDD";20717;"GUARANA CHP ANTARCTICA 100% NATURAL LT 260ML SH C 15";2,3;59;885;2259,55;18
2022;5;"CDD";2250;"GUARANA CHP ANTARCTICA DIET MIX BAG IN BOX 18L";132,9;2215;2215;26059,19;49
2022;5;"CDD";9442;"PEPSI TWIST MIX BAG IN BOX 18L";146,88;2448;2448;27661,75;36
2022;5;"CDD";15190;"PEPSI ZERO MIX BAG IN BOX 18L";126,36;2106;2106;24598,45;37
2022;5;"CDD";21074;"ÃGUA MINERAL S/ GÃS AMA LT SLEEK 350ML SH C 12 NPA";1,55;37;444;683,03;15
2022;5;"CDD";21391;"ÃGUA MINERAL S/ GÃS AMA PET 1,5L CAIXA C/6 NPAL";13,05;145;870;1782,32;35
2022;5;"CENTRAL";7983;"GATORADE MORANGO-MARACUJA PET 500ML SIXPACK";76,87;2562;15374;60576,49;953
2022;5;"CENTRAL";19228;"RED BULL BR LATA 250ML FOUR PACK NPAL .";147,27;14727;58908;404159,24;1728
2022;5;"CENTRAL";7977;"GATORADE UVA PET 500ML SIXPACK";77,13;2571;15426;60684,34;934
2022;5;"CENTRAL";19231;"RED BULL SUGAR FREE BR LATA 250ML FOUR PACK NPAL .";6,53;653;2612;17931,02;101
2022;5;"CENTRAL";21666;"RED BULL TROPICAL BR LATA 250ML FOUR PACK NPAL .";19,21;1921;7684;52667,19;490
2022;5;"CENTRAL";7980;"GATORADE TANGERINA PET 500ML SIXPACK";38,64;1288;7728;30306,02;481
2022;5;"CENTRAL";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";218,69;5207;62484;130050,26;1133
2022;5;"CENTRAL";19164;"GUARANA CHP ANTARCTICA PET 1L PACK C/2 MULTPACK";741,28;37064;74128;187179,01;1449
2022;5;"CENTRAL";9091;"TONICA ANTARCTICA LATA 350ML SH C/12 NPAL";157;3738;44858;110402,27;1156
2022;5;"CENTRAL";7981;"GATORADE LARANJA PET 500ML SIXPACK";48,48;1616;9696;38143,52;637
2022;5;"CENTRAL";7982;"GATORADE LIMÃO PET 500ML SIXPACK";44,91;1497;8982;35312,54;594
2022;5;"CENTRAL";2349;"GUARANA CHP ANTARCTICA PET 2L CAIXA C/6";2576,14;21468;128807;704017,72;3348
2022;5;"CENTRAL";7985;"GATORADE MARACUJA PET 500ML SIXPACK";40,8;1360;8161;31599,75;570
2022;5;"CENTRAL";8411;"GUARANA CHP ANTARCTICA PET 1,5 SHRINK C/6";443,34;4926;29556;118644,68;848
2022;5;"CENTRAL";14844;"GUARANA CHP ANTARCTICA LT 269ML SH C/15";776,92;19254;288817;469013,91;2669
2022;5;"CENTRAL";504;"PEPSI COLA PET 2L CAIXA C/6";1214,76;10123;60738;292523,49;2148
2022;5;"CENTRAL";7945;"PEPSI COLA PET 2,5L CAIXA C/6";17,1;114;684;3766,74;19
2022;5;"CENTRAL";253;"SUKITA PET 1L CAIXA C/6";247,68;4128;24768;68009,67;1053
2022;5;"CENTRAL";18152;"GUARANA CHP ANTARCTICA PET 200ML SH C/12";264,58;11024;132291;129032,51;2075
2022;5;"CENTRAL";503;"SUKITA PET 2L CAIXA C/6";1833,22;15277;91661;392761,91;3017
2022;5;"CENTRAL";8791;"H2OH LIMÃO C/GAS PET 500ML CAIXA C/12";167,58;2793;33517;93613,2;1103
2022;5;"CENTRAL";13061;"H2OH LIMONETO PET 500ML SHRINK C/12 NPAL";209,7;3495;41940;117218,57;1049
2022;5;"CENTRAL";2357;"BARE GUARANA PET 2L CAIXA C/6";4085,98;34050;204299;718429,97;2676
2022;5;"CENTRAL";18266;"PEPSI COLA PET 200ML SH C/12";106,34;4431;53172;52251,52;1088
2022;5;"CENTRAL";8418;"PEPSI COLA PET 1500 CX06";28,08;312;1872;7430,16;124
2022;5;"CENTRAL";18137;"GUARANA CHP ANTARCTICA PET 3L C/04 SHRINK LISO";143,28;1194;4776;33080,21;173
2022;5;"CENTRAL";1166;"SUKITA UVA PET 2L CAIXA C/6";701,26;5844;35063;150160,94;1248
2022;5;"CENTRAL";7947;"GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6";284,1;1894;11364;67831,77;394
2022;5;"CENTRAL";8793;"H2OH LIMÃO C/GAS PET 1,5L CAIXA C/6";29,25;325;1950;10803,78;122
2022;5;"CENTRAL";18267;"SODA LIMONADA ANTARCTICA PET 200ML SH C/12";22,25;927;11124;10806,58;380
2022;5;"CENTRAL";2353;"GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6";135,72;1131;6786;37920,26;306
2022;5;"CENTRAL";4409;"PEPSI TWIST PET 2L SHRINK C/6";71,76;598;3588;17953,48;181
2022;5;"CENTRAL";2350;"SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6";174,76;1456;8738;41505,7;550
2022;5;"CENTRAL";13065;"H2OH LIMONETO PET 1,5 SHRINK C/06 NPAL";31,14;346;2076;11512,55;111
2022;5;"CENTRAL";9092;"TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL";25,07;597;7164;17537,16;172
2022;5;"CENTRAL";19229;"RED BULL BR LATA 250ML SIX PACK NPAL .";36,29;2419;14514;99572,11;397
2022;5;"CENTRAL";7703;"PEPSI COLA PET 1L CAIXA C/6";119,52;1992;11952;37777,85;643
2022;5;"CENTRAL";7979;"GATORADE FRUTAS CITRICAS PET 500ML SIXPACK";29,52;984;5904;22837,73;422
2022;5;"CENTRAL";14842;"PEPSI COLA LT 269ML SH C/15";225,74;5595;83919;137187,42;1262
2022;5;"CENTRAL";2132;"GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA RIO";714,7;11912;71470;213276,59;1700
2022;5;"CENTRAL";9085;"GUARANA CHP ANTARCTICA DIET LATA 350ML SH C/12 NPAL";23,02;548;6576;13441,99;237
2022;5;"CENTRAL";9087;"SODA LIMONADA ANTARCTICA LATA 350ML SH C/12 NPAL";29,36;699;8388;17399,26;332
2022;5;"CENTRAL";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";118,86;2830;33960;70244,89;622
2022;5;"CENTRAL";9093;"PEPSI TWIST LATA 350ML SH C/12 NPAL";3,23;77;924;1902,02;53
2022;5;"CENTRAL";22259;"SUKITA UVA PET 200ML SH C/12";32,16;1340;16080;15531,65;485
2022;5;"CENTRAL";18268;"SUKITA PET 200ML SH C/12";51,77;2157;25884;25400,55;765
2022;5;"CENTRAL";13486;"FUSION PET 1L SH C/06";28,27;471;2827;18889,12;180
2022;5;"CENTRAL";9276;"PEPSI ZERO PET 2L CAIXA C/6";18,24;152;912;4532,03;72
2022;5;"CENTRAL";19307;"TONICA ANTARCTICA 3 LIMOES LT 269ML SH C/15";4,4;109;1635;3186,73;53
2022;5;"CENTRAL";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";5,75;137;1644;3356,84;74
2022;5;"CENTRAL";19309;"TONICA ANTARCTICA GENGIBRE LT 269ML SH C/15";3,39;84;1260;2458,96;43
2022;5;"CENTRAL";1164;"SUKITA UVA LATA 350ML SH C/12 NPAL";35,53;846;10152;20621,62;384
2022;5;"CENTRAL";9089;"SUKITA LATA 350ML SH C/12 NPAL";80,47;1916;22992;46809,67;781
2022;5;"CENTRAL";8919;"GUARANA CHP ANTARCTICA PET 600ML CX12 NPAL";52,34;727;8724;24898,08;298
2022;5;"CENTRAL";19305;"TONICA ANTARCTICA ZERO LT 269ML SH C/15";2,46;61;915;1810,7;29
2022;5;"CENTRAL";23731;"GATORADE MELANCIA-MORANGO PET 500ML SIXPACK";15,33;511;3066;12064,68;122
2022;5;"CENTRAL";19303;"TONICA ANTARCTICA LT 269ML SH C/15";4,8;119;1785;3584,43;59
2022;5;"CENTRAL";24306;"RED BULL MELANCIA LATA 250ML FOUR PACK NPAL";11,31;1131;4524;28901,96;712
2022;5;"CENTRAL";19225;"RED BULL BR LATA 250ML CX C 24 NPAL .";50,17;836;20067;137587,81;276
2022;5;"CENTRAL";2585;"GUARANA CHP ANTARCTICA GFA VD 1L";54,84;457;5484;16131,19;156
2022;5;"CENTRAL";23163;"SUKITA TUBAINA PET 2L SHRINK C/6";43,88;366;2194;9388,52;108
2022;5;"CENTRAL";8931;"SUKITA PET 600ML CX12 NPAL";1,87;26;312;904,42;19
2022;5;"CENTRAL";17163;"BARE GUARANA PET 1L CAIXA C/6";640,08;10668;64008;152391,25;847
2022;5;"CENTRAL";9739;"SUKITA LATA 350ML SH LISO C/12 NPAL";24,28;578;6936;13643,04;194
2022;5;"CENTRAL";10389;"BARE GUARANA LATA 350ML CAIXA C/12 NPAL";133,77;3185;38220;79505,16;574
2022;5;"CENTRAL";23463;"ÃGUA MINERAL S/ GÃS AMA GFA PET 500ML PACK C/12 NOVO SHAPE";30,18;503;6036;6586,92;110
2022;5;"CENTRAL";20943;"BARE GUARANA PET 200ML SH C/12";35,71;1488;17856;18074,83;424
2022;5;"CENTRAL";9734;"GUARANA CHP ANTARCTICA LATA 350ML SH LISO C/12 NPAL";134,19;3195;38340;74637,24;117
2022;5;"CENTRAL";22200;"TONICA ANTARCTICA PET 1 L SH C/06";1,92;32;192;1107,72;13
2022;5;"CENTRAL";18341;"PEPSI COLA PET 3000 ML C/04 SHRINK LISO .";10,44;87;348;2344,36;17
2022;5;"CENTRAL";9740;"TONICA ANTARCTICA LATA 350ML SH LISO C/12 NPAL";9,91;236;2832;6706,49;108
2022;5;"CENTRAL";2354;"SODA LIMONADA ANTARCTICA DIET PET 2L CAIXA C/6";0,26;2;13;55,96;2
2022;5;"CENTRAL";8921;"GUARANA CHP ANTARCTICA DIET PET 600ML CX12 NPAL";1,94;27;324;904,06;19
2022;5;"CENTRAL";2231;"GUARANA CHP ANTARCTICA 290ML";12,32;354;4248;8944,68;83
2022;5;"CENTRAL";11593;"PEPSI COLA GFA VD 1L";4,44;37;444;1301,12;24
2022;8;"REVENDA";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";7628,33;181627;2179523;4451744,65;24579
2022;8;"CDD";9084;"GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPAL";1678,91;39974;479688;945994,05;4864
2022;8;"REVENDA";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";1708,68;40683;488193;1010506,14;10766
2022;8;"CDD";9096;"PEPSI COLA LATA 350ML SH C/12 NPAL";774,73;18446;221352;447097,34;3178
2022;8;"REVENDA";9274;"PEPSI ZERO LATA 350ML SH C/12 NPAL";759,92;18093;217120;441394,23;6249
