Tipo Operação,Sigla UF,Nome Fantasia,Operação,Código UNB,Data,Código Abreviado Produto,Nome SKU,Fator HL,Quantidade de Produtos por Unidade de Medida,1. Volume Sellin (hl) Real,Faturamento Sellin (R$),TTV
DIRETA,DF,SUPERBOM LOJA 14 VP,Indefinido,93924,2023-08-05 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,MT,SUPERMERCADO TAISHO CUIABA,Indefinido,94952,2023-08-05 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$82,31","$4,57"
DIRETA,DF,SUPERBOM 15 SAMAMBAIA,Indefinido,98177,2023-08-05 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,MS,ABV CDD JD MARCIA,Indefinido,60239,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"-12,0000","-R$2909,51","$4,85"
DIRETA,DF,S06 SUPERCEI 10/14 P SUL,Indefinido,70117,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,49","$4,12"
DIRETA,DF,S03 SUPERCEI 30/34 P SUL,Indefinido,70118,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,49","$4,12"
DIRETA,MT,COMPER CD MT,Indefinido,70841,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$226,57","$4,72"
DIRETA,GO,DICASA SUPERMERCADOS,Indefinido,78250,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$551,99","$4,60"
DIRETA,MS,ASSAI MATA DO JACINTO,Indefinido,78782,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1220,15","$4,07"
DIRETA,MS,ASSAI DOURADOS,Indefinido,78783,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1220,15","$4,07"
DIRETA,MS,ASSAI JD AMERICA,Indefinido,78841,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1220,15","$4,07"
DIRETA,GO,COSTA T-63,Indefinido,82926,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"3,4800","R$646,68","$3,72"
DIRETA,DF,SUPERBOM LOJA 02 QNL 13/15,Indefinido,92604,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,DF,SUPERBOM LOJA 05 S SEBASTIAO,Indefinido,93571,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,92","$4,13"
DIRETA,DF,SUPERBOM LOJA 07 AGUAS CLARA,Indefinido,93577,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,MT,TROPI SUP CD MATRIZ,Indefinido,94007,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"9,3600","R$2131,77","$4,56"
DIRETA,DF,SUPER TOP SAMAMBAIA SUL,Indefinido,94012,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,67","$4,14"
DIRETA,DF,B07 BELLAVIA NOROESTE,Indefinido,94961,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,49","$4,12"
DIRETA,,,Indefinido,97023,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$22,80","$3,80"
DIRETA,DF,SUPERCEI BRAZLANDIA,Indefinido,101013,2023-08-07 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$247,00","$4,12"
DIRETA,GO,SUPERMERCADO LEVE,Indefinido,18136,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$82,18","$4,57"
DIRETA,DF,BIG BOX 106N,Indefinido,37231,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$26,47","$4,41"
DIRETA,DF,BIGBOX 301 SW,Indefinido,37232,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$132,39","$4,41"
DIRETA,DF,BIG BOX FRANQ LAGO SUL,Indefinido,40113,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$26,47","$4,41"
DIRETA,DF,CAIQUE CEILANDIA,Indefinido,61016,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,67","$4,14"
DIRETA,GO,O ATACADAO  COM,Indefinido,61089,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2226,66","$3,71"
DIRETA,GO,VEN KA T-9,Indefinido,61361,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,BIG BOX 503 SUL,Indefinido,61687,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$26,47","$4,41"
DIRETA,DF,CAIQUE RIACHO FUNDO,Indefinido,63085,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,83","$4,14"
DIRETA,GO,ATACADÃO RIO VERDE,Indefinido,66894,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"12,0000","R$2226,66","$3,71"
DIRETA,MS,SÃO FRANCISCO SUPERMERCAD,Indefinido,67413,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"11,2800","R$2489,34","$4,41"
DIRETA,GO,SUPER FLORESTA CENTRO,Indefinido,70152,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$131,31","$4,38"
DIRETA,GO,FLORESTA TIRADENTES,Indefinido,70712,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$131,31","$4,38"
DIRETA,GO,FLORESTA PQ. BRASILIA,Indefinido,72779,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$52,52","$4,38"
DIRETA,DF,ASSAI SIA,Indefinido,78798,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$454,88","$3,79"
DIRETA,GO,TATICO CAMPINAS,Indefinido,79101,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,2800","R$524,39","$4,60"
DIRETA,GO,TATICO PORTAL SHOPPING,Indefinido,83217,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,1600","R$496,79","$4,60"
DIRETA,DF,BIG BOX 310N,Indefinido,83654,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$132,39","$4,41"
DIRETA,GO,TATICO JARDIM AMERICA,Indefinido,85617,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,2800","R$524,39","$4,60"
DIRETA,GO,COSTA JARDIM GOIAS,Indefinido,87960,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"9,2400","R$1717,06","$3,72"
DIRETA,GO,PRO BRAZ PQ AMAZONIA,Indefinido,88303,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$262,63","$4,38"
DIRETA,DF,BIG BOX QL11 LG SUL,Indefinido,90353,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$26,47","$4,41"
DIRETA,MS,ABV PONTA PORA DOM PEDRO,Indefinido,90699,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,MELHOR SAMAMBAIA,Indefinido,93144,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$415,89","$3,47"
DIRETA,DF,PRIMOR SAMAMBAIA 307,Indefinido,93161,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$247,86","$4,13"
DIRETA,DF,SUPERBOM LOJA 12 CL 212,Indefinido,93575,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$74,35","$4,13"
DIRETA,DF,SUPERBOM LOJA 13 GUARA,Indefinido,93576,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,PRIMOR SAMAMBAIA 120,Indefinido,95360,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$198,29","$4,13"
DIRETA,DF,MELHOR VICENTE PIRES,Indefinido,95490,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$623,83","$3,47"
DIRETA,MS,LEVE MAX PONTA PORA,Indefinido,97051,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,BIG BOX TAGUATINGA,Indefinido,97592,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$26,47","$4,41"
DIRETA,DF,ULTRABOX CNB 12,Indefinido,97989,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$22,78","$3,80"
DIRETA,MS,LEVE MAX SAO GABRIEL DO OESTE,Indefinido,98113,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,DF,COSTA   TAQUARI,Indefinido,99992,2023-08-08 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$228,33","$3,81"
DIRETA,RO,IRMAOS G JARU F05,Indefinido,16449,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"36,0000","R$8398,61","$4,67"
DIRETA,DF,BIG BOX 408N,Indefinido,53925,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$52,95","$4,41"
DIRETA,GO,SUPERVI AVENIDA 25,Indefinido,60032,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,0000","R$0,00",NaN
DIRETA,GO,PRO-BRAZILIAN 5AV,Indefinido,60055,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,8000","R$393,95","$4,38"
DIRETA,MT,ATACADAO SAO JOSE CD,Indefinido,63716,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"48,0000","R$9785,48","$4,08"
DIRETA,DF,CERRAMIX 316 ST MARIA,Indefinido,66578,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$104,15","$4,34"
DIRETA,GO,BRETAS B.CARDOSO LJ244,Indefinido,69025,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$54,67","$4,56"
DIRETA,GO,SUPER FLORESTA CENTRO,Indefinido,70152,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"-0,6000","-R$131,31","$4,38"
DIRETA,DF,ASSAI CEILANDIA DF,Indefinido,78812,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"7,2000","R$1364,67","$3,79"
DIRETA,DF,TATICO RECANTO,Indefinido,85990,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$103,07","$4,29"
DIRETA,DF,TATICO SAMAMBAIA NORTE,Indefinido,85992,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,5600","R$335,00","$4,29"
DIRETA,DF,BIG BOX 513 SUL,Indefinido,87846,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$79,44","$4,41"
DIRETA,GO,PRO BRAZ JD ATLANTICO,Indefinido,90247,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$52,52","$4,38"
DIRETA,MS,ABV PONTA PORA DOM PEDRO,Indefinido,90699,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$145,44","$4,85"
DIRETA,DF,DONA DE CASA 306 NORTE,Indefinido,91396,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,DF,DONA DE CASA GUARA,Indefinido,91401,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,DONA DE CASA CANDANG,Indefinido,91403,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,BIG BOX 211 NORTE,Indefinido,92226,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$52,95","$4,41"
DIRETA,MT,PAULISTA  M3,Indefinido,93126,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$81,58","$4,53"
DIRETA,DF,SUPERMERCADO GUARAPA COMPRAR,Indefinido,93136,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$124,17","$4,14"
DIRETA,MT,PAULISTA FLORIANOPOLIS,Indefinido,93159,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$271,94","$4,53"
DIRETA,DF,PRIMOR SAMAMBAIA 212,Indefinido,93160,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$247,86","$4,13"
DIRETA,DF,PRIMOR RECANTO,Indefinido,93162,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,92","$4,13"
DIRETA,DF,SUPERMERCADO GUARAPA EQNM,Indefinido,93163,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$248,35","$4,14"
DIRETA,DF,TATICO CEILANDIA SUL,Indefinido,94932,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,6800","R$360,77","$4,29"
DIRETA,,,Indefinido,97023,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$68,40","$3,80"
DIRETA,MS,LEVE MAX PONTA PORA,Indefinido,97051,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,4400","R$293,54","$4,08"
DIRETA,DF,TATICO VICENTE PIRES,Indefinido,97667,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,4400","R$309,23","$4,29"
DIRETA,MS,LEVE MAX SAO GABRIEL DO OESTE,Indefinido,98113,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,6400","R$538,18","$4,08"
DIRETA,DF,D DE CASA JD BOTANIC,Indefinido,99893,2023-08-09 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,DF,1602 - PA GUARA,Indefinido,22925,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$229,21","$3,82"
DIRETA,DF,310 - PA 516 SUL,Indefinido,22946,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$458,44","$3,82"
DIRETA,MT,BIG LAR MIGUEL SUTIL,Indefinido,28325,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$104,25","$4,34"
DIRETA,DF,1233 - PA 508 NORTE,Indefinido,37214,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,6400","R$504,28","$3,82"
DIRETA,DF,1229 - PA 404 NORTE,Indefinido,37215,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,6800","R$320,89","$3,82"
DIRETA,DF,1228 - PA 406 SUL,Indefinido,37216,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,3200","R$252,13","$3,82"
DIRETA,MT,BIG LAR TRES AMERICAS,Indefinido,38172,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$78,19","$4,34"
DIRETA,GO,SOLUCAO VL ALZIRA,Indefinido,64323,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$275,04","$4,58"
DIRETA,DF,1230 - PA LAGO NORTE,Indefinido,68366,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$458,44","$3,82"
DIRETA,GO,BRETAS T.2  LJ 51,Indefinido,69019,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,70","$4,56"
DIRETA,GO,BRETAS VEIGA JD LJ231,Indefinido,69023,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,70","$4,56"
DIRETA,GO,BRETAS SEN.CANEDO,Indefinido,70985,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$109,36","$4,56"
DIRETA,GO,BRETAS MONTE CRISTO,Indefinido,72433,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,70","$4,56"
DIRETA,DF,2372 - PA AGUAS CLARAS,Indefinido,77233,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$229,21","$3,82"
DIRETA,GO,RV ATACADO CD,Indefinido,78685,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"72,0000","R$13399,86","$3,72"
DIRETA,DF,SUPER TOP SOBRADINHO,Indefinido,79912,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,83","$4,14"
DIRETA,GO,TATICO PAPILLON,Indefinido,80183,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$551,99","$4,60"
DIRETA,GO,TATICO CENTRO,Indefinido,85615,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,3200","R$303,59","$4,60"
DIRETA,GO,TATICO GARAVELO,Indefinido,85616,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,2800","R$524,39","$4,60"
DIRETA,GO,TATICO AGUAS LINDAS,Indefinido,85620,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$128,84","$4,29"
DIRETA,DF,ULTRABOX ITAPOA,Indefinido,89821,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1140,05","$3,80"
DIRETA,DF,DONA DE CASA AC2 CASTANHEIRAS,Indefinido,91398,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,DONA DE CASA ARNIQUEIRAS,Indefinido,91406,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$24,78","$4,13"
DIRETA,DF,DONA DE CASA TAGUATINGA,Indefinido,91459,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,SUPERBOM LOJA 10 QS 106,Indefinido,93138,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,SUPERBOM LOJA 06  RIACHO F II,Indefinido,93139,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,4800","R$99,14","$4,13"
DIRETA,DF,VIVENDAS RECANTO 402,Indefinido,93148,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,92","$4,13"
DIRETA,DF,VIVENDAS SANTA MARIA 202,Indefinido,93150,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$148,71","$4,13"
DIRETA,DF,SUPERBOM LOJA 08  RIACHO I,Indefinido,93158,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,SUPERBOM LOJA 03 QS 604,Indefinido,93574,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,DF,SUPERBOM LOJA 14 QS 409,Indefinido,93578,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$123,92","$4,13"
DIRETA,GO,TATICO AGUAS LINDAS 2,Indefinido,93827,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,3200","R$283,45","$4,29"
DIRETA,MS,LEVEMAIS PARQUE ALVORADA,Indefinido,94610,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,9600","R$195,70","$4,08"
DIRETA,,,Indefinido,97023,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,1200","R$22,80","$3,80"
DIRETA,DF,ULTRABOX PARANOA,Indefinido,97594,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1140,05","$3,80"
DIRETA,GO,SUPERMERCADO TATICO LUZIANIA,Indefinido,97668,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,4400","R$309,22","$4,29"
DIRETA,DF,DONA DE CASA VICENTE PIRES,Indefinido,98366,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$49,57","$4,13"
DIRETA,GO,SUPERMERCADO SERTANEJO,Indefinido,98564,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$54,92","$4,58"
DIRETA,DF,SUPERCEI QNG,Indefinido,101453,2023-08-10 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$247,00","$4,12"
DIRETA,MT,DIA DIA CPA III,Indefinido,60149,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$272,75","$4,55"
DIRETA,DF,SUP VENEZA CRUZ VELHO,Indefinido,61023,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,2400","R$51,68","$4,31"
DIRETA,GO,PRO BRAZILIAN BALNEA,Indefinido,61128,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"3,6000","R$787,91","$4,38"
DIRETA,DF,PONTO ALTO GAMA(QUADRA 28),Indefinido,64336,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$258,07","$4,30"
DIRETA,DF,PONTO ALTO 207,Indefinido,64413,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$258,07","$4,30"
DIRETA,DF,PONTO ALTO 203,Indefinido,64414,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$258,07","$4,30"
DIRETA,GO,HIPER VIP SHOPPING,Indefinido,64589,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,97","$4,57"
DIRETA,GO,BRETAS LISBOA LJ 38,Indefinido,69016,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,70","$4,56"
DIRETA,GO,1018 - PA FLAMBOYANT,Indefinido,70580,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$509,38","$4,24"
DIRETA,GO,BRETAS SEN.CANEDO,Indefinido,70985,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"-0,4800","-R$109,36","$4,56"
DIRETA,DF,ULTRABOX GAMA,Indefinido,72511,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$227,99","$3,80"
DIRETA,GO,BRETAS ANÁPOLIS,Indefinido,75679,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,6000","R$136,70","$4,56"
DIRETA,DF,SUP VENEZA GUARA QE 15,Indefinido,76109,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"1,2000","R$258,46","$4,31"
DIRETA,GO,BRETAS GOYA,Indefinido,78347,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,3600","R$82,01","$4,56"
DIRETA,DF,ULTRABOX CEILANDIA,Indefinido,79108,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$456,01","$3,80"
DIRETA,AC,ARAMIX RB 13,Indefinido,81572,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"36,0000","R$6542,39","$3,63"
DIRETA,DF,ULTRABOX SANTA MARIA,Indefinido,82102,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"6,0000","R$1140,05","$3,80"
DIRETA,DF,ULTRABOX ADE,Indefinido,84260,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"2,4000","R$456,01","$3,80"
DIRETA,DF,TATICO STA MARIA,Indefinido,85993,2023-08-11 00:00:00,1166,SUKITA UVA PET 2L CAIXA C/6,"0,1200",6,"0,7200","R$154,60","$4,29"
